transaction_id,order_date,product_name,category,quantity,unit_price,revenue,city,payment_method,delivery_status
TXN008732,2024-01-28,Samsung Galaxy,Electronics,4,453196.1,1812784.4,Port Harcourt,Transfer,Pending
TXN006738,2024-01-28,Rice Cooker,Home,5,485273.52,2426367.6,Lagos,Card,Cancelled
TXN015693,2024-01-28,JBL Speaker,Electronics,5,302957.74,1514788.7,Lagos,Cash,Pending
TXN008610,2024-01-28,Samsung Galaxy,Electronics,5,487446.63,2437233.15,Port Harcourt,USSD,Delivered
TXN017499,2024-01-28,Nike Sneakers,Fashion,3,64423.65,193270.95,Lagos,USSD,Cancelled
TXN014648,2024-01-28,Ankara Dress,Fashion,4,150405.44,601621.76,Kano,USSD,Cancelled
TXN013081,2024-01-28,Nike Sneakers,Fashion,3,218346.74,655040.22,Ibadan,Transfer,Delivered
TXN003550,2024-01-28,Wristwatch,Fashion,1,232109.87,232109.87,Lagos,Transfer,Pending
TXN013950,2024-01-28,Senator Outfit,Fashion,5,152643.49,763217.45,Enugu,USSD,Pending
TXN009846,2024-01-28,Hair Extension,Beauty,3,79591.72,238775.16,Kano,USSD,Delivered
TXN011985,2024-01-28,iPhone,Electronics,3,116078.12,348234.36,Kano,Cash,Cancelled
TXN015008,2024-01-28,Gucci Bag,Fashion,1,275637.38,275637.38,Abuja,Cash,Pending
TXN017111,2024-01-28,Cooking Pot,Home,4,381092.02,1524368.08,Port Harcourt,Transfer,Pending
TXN018090,2024-01-28,Senator Outfit,Fashion,4,169681.75,678727.0,Port Harcourt,Transfer,Pending
TXN016215,2024-01-28,Table Lamp,Home,2,376575.41,753150.82,Ibadan,USSD,Pending
TXN015478,2024-01-28,Perfume,Beauty,2,31818.96,63637.92,Enugu,Transfer,Delivered
TXN007553,2024-01-28,Rug,Home,4,377154.83,1508619.32,Lagos,Transfer,Pending
TXN011017,2024-01-28,Nail Polish,Beauty,3,492926.0,1478778.0,Port Harcourt,Cash,Delivered
TXN001688,2024-01-28,Nike Sneakers,Fashion,1,22970.96,22970.96,Lagos,Transfer,Delivered
TXN014341,2024-01-28,Rice Cooker,Home,2,373276.73,746553.46,Kano,USSD,Cancelled
TXN008965,2024-01-28,Skincare Set,Beauty,5,379456.97,1897284.85,Abuja,Transfer,Pending
TXN002352,2024-01-28,Skincare Set,Beauty,1,167850.54,167850.54,Port Harcourt,Transfer,Pending
TXN011469,2024-01-28,Gucci Bag,Fashion,5,285395.61,1426978.05,Enugu,USSD,Pending
TXN014192,2024-01-28,Ankara Dress,Fashion,3,256013.1,768039.3,Ibadan,Card,Delivered
TXN005500,2024-01-28,JBL Speaker,Electronics,2,246603.86,493207.72,Port Harcourt,Cash,Cancelled
TXN014172,2024-01-28,Wristwatch,Fashion,1,233017.45,233017.45,Ibadan,Cash,Cancelled
TXN000016,2024-01-29,Makeup Kit,Beauty,3,329878.69,989636.07,Kano,Cash,Cancelled
TXN003548,2024-01-29,Nike Sneakers,Fashion,3,454483.23,1363449.69,Abuja,Card,Delivered
TXN005770,2024-01-29,Rice Cooker,Home,5,377112.6,1885563.0,Lagos,Transfer,Cancelled
TXN015184,2024-01-29,Nike Sneakers,Fashion,2,242703.49,485406.98,Port Harcourt,USSD,Pending
TXN007077,2024-01-29,LG TV,Electronics,2,236223.74,472447.48,Abuja,Cash,Delivered
TXN017190,2024-01-29,LG TV,Electronics,5,482934.77,2414673.85,Ibadan,Transfer,Delivered
TXN000169,2024-01-29,Gucci Bag,Fashion,3,456737.82,1370213.46,Kano,USSD,Delivered
TXN006385,2024-01-29,Gucci Bag,Fashion,5,419103.05,2095515.25,Lagos,Cash,Pending
TXN001307,2024-01-29,Wristwatch,Fashion,3,68964.16,206892.48,Ibadan,Cash,Cancelled
TXN009565,2024-01-29,Perfume,Beauty,2,435659.78,871319.56,Ibadan,Card,Delivered
TXN007451,2024-01-29,Cooking Pot,Home,5,341852.69,1709263.45,Abuja,Card,Delivered
TXN010534,2024-01-29,Samsung Galaxy,Electronics,4,433367.49,1733469.96,Enugu,Transfer,Delivered
TXN010931,2024-01-29,Rice Cooker,Home,2,348263.04,696526.08,Ibadan,Transfer,Delivered
TXN006704,2024-01-29,Wristwatch,Fashion,2,311623.44,623246.88,Kano,Cash,Pending
TXN015772,2024-01-29,iPhone,Electronics,1,192060.04,192060.04,Lagos,Transfer,Cancelled
TXN005706,2024-01-29,Wristwatch,Fashion,2,341982.46,683964.92,Abuja,Card,Cancelled
TXN008428,2024-01-29,Cooking Pot,Home,1,95868.81,95868.81,Abuja,USSD,Pending
TXN004430,2024-01-29,Rice Cooker,Home,2,221697.39,443394.78,Abuja,Card,Delivered
TXN019596,2024-01-29,Ankara Dress,Fashion,5,269453.99,1347269.95,Enugu,Transfer,Delivered
TXN019075,2024-01-29,Blender,Home,3,189963.6,569890.8,Abuja,Card,Cancelled
TXN018926,2024-01-29,Hair Extension,Beauty,5,136398.73,681993.65,Abuja,Cash,Delivered
TXN019565,2024-01-29,Senator Outfit,Fashion,3,379884.51,1139653.53,Abuja,Transfer,Cancelled
TXN010890,2024-01-29,Gucci Bag,Fashion,1,278811.52,278811.52,Lagos,Transfer,Cancelled
TXN005647,2024-01-29,Perfume,Beauty,1,27458.77,27458.77,Lagos,USSD,Pending
TXN018980,2024-01-30,Cooking Pot,Home,4,39454.31,157817.24,Lagos,Cash,Delivered
TXN001564,2024-01-30,Skincare Set,Beauty,4,165128.38,660513.52,Port Harcourt,Cash,Pending
TXN013489,2024-01-30,Nail Polish,Beauty,4,15858.32,63433.28,Lagos,Transfer,Pending
TXN019705,2024-01-30,Hair Extension,Beauty,5,246892.54,1234462.7,Kano,Cash,Cancelled
TXN003835,2024-01-30,Ankara Dress,Fashion,2,14737.67,29475.34,Ibadan,USSD,Pending
TXN016628,2024-01-30,Rug,Home,5,400732.9,2003664.5,Abuja,Card,Delivered
TXN009343,2024-01-30,Table Lamp,Home,5,292569.21,1462846.05,Port Harcourt,Transfer,Cancelled
TXN004727,2024-01-30,LG TV,Electronics,4,344585.4,1378341.6,Enugu,Cash,Cancelled
TXN016831,2024-01-30,Ankara Dress,Fashion,1,469856.52,469856.52,Lagos,Transfer,Pending
TXN019217,2024-01-30,Rug,Home,4,11720.68,46882.72,Lagos,Cash,Delivered
TXN003183,2024-01-30,Table Lamp,Home,5,17762.69,88813.45,Kano,USSD,Cancelled
TXN009619,2024-01-30,Gucci Bag,Fashion,1,334165.66,334165.66,Abuja,Transfer,Cancelled
TXN014061,2024-01-30,Senator Outfit,Fashion,1,388918.44,388918.44,Abuja,Cash,Cancelled
TXN006081,2024-01-30,Skincare Set,Beauty,5,354668.29,1773341.45,Kano,Cash,Delivered
TXN004964,2024-01-30,Ankara Dress,Fashion,3,246292.58,738877.74,Ibadan,USSD,Cancelled
TXN019571,2024-01-30,Cooking Pot,Home,2,424679.99,849359.98,Ibadan,Card,Pending
TXN000196,2024-01-30,Perfume,Beauty,2,85610.46,171220.92,Ibadan,Cash,Delivered
TXN017210,2024-01-30,HP Laptop,Electronics,3,70096.14,210288.42,Lagos,Card,Pending
TXN001743,2024-01-30,Nail Polish,Beauty,2,253516.11,507032.22,Ibadan,Cash,Delivered
TXN013555,2024-01-30,Rice Cooker,Home,1,114439.33,114439.33,Kano,Cash,Pending
TXN011417,2024-01-30,Perfume,Beauty,3,112585.09,337755.27,Kano,USSD,Cancelled
TXN004468,2024-01-30,Hair Extension,Beauty,3,90112.01,270336.03,Enugu,Cash,Pending
TXN014362,2024-01-30,LG TV,Electronics,5,426830.78,2134153.9,Enugu,Transfer,Cancelled
TXN012978,2024-01-30,Rug,Home,4,411870.62,1647482.48,Abuja,USSD,Cancelled
TXN015835,2024-01-30,Rice Cooker,Home,1,200810.2,200810.2,Ibadan,Cash,Pending
TXN008999,2024-01-30,iPhone,Electronics,2,262659.1,525318.2,Lagos,Cash,Pending
TXN002170,2024-01-30,Skincare Set,Beauty,2,332833.16,665666.32,Abuja,Cash,Pending
TXN013180,2024-01-30,Ankara Dress,Fashion,1,35447.96,35447.96,Ibadan,Transfer,Delivered
TXN011739,2024-01-31,Samsung Galaxy,Electronics,3,205599.81,616799.43,Port Harcourt,USSD,Delivered
TXN017852,2024-01-31,HP Laptop,Electronics,2,343124.6,686249.2,Port Harcourt,Card,Cancelled
TXN015631,2024-01-31,Hair Extension,Beauty,3,340117.98,1020353.94,Kano,USSD,Cancelled
TXN015003,2024-01-31,Senator Outfit,Fashion,3,443470.06,1330410.18,Enugu,Cash,Cancelled
TXN010274,2024-01-31,Table Lamp,Home,4,272747.9,1090991.6,Enugu,Transfer,Delivered
TXN011609,2024-01-31,Rice Cooker,Home,1,123457.01,123457.01,Abuja,Cash,Delivered
TXN004596,2024-01-31,Skincare Set,Beauty,3,228063.36,684190.08,Port Harcourt,USSD,Delivered
TXN014434,2024-01-31,Hair Extension,Beauty,2,450631.99,901263.98,Ibadan,Card,Cancelled
TXN015305,2024-01-31,Ankara Dress,Fashion,5,266481.58,1332407.9,Abuja,Card,Cancelled
TXN000855,2024-01-31,HP Laptop,Electronics,4,493053.85,1972215.4,Lagos,Card,Delivered
TXN019052,2024-01-31,Wristwatch,Fashion,3,199632.64,598897.92,Ibadan,Transfer,Pending
TXN015361,2024-01-31,Makeup Kit,Beauty,5,474935.98,2374679.9,Port Harcourt,USSD,Pending
TXN018283,2024-01-31,Nail Polish,Beauty,1,320577.89,320577.89,Lagos,Transfer,Cancelled
TXN006122,2024-01-31,LG TV,Electronics,5,293216.27,1466081.35,Ibadan,USSD,Delivered
TXN005815,2024-01-31,Skincare Set,Beauty,5,5816.92,29084.6,Ibadan,Cash,Delivered
TXN009850,2024-01-31,Skincare Set,Beauty,5,454457.87,2272289.35,Lagos,USSD,Pending
TXN006109,2024-01-31,Makeup Kit,Beauty,4,404993.71,1619974.84,Port Harcourt,USSD,Cancelled
TXN014981,2024-01-31,Cooking Pot,Home,2,214933.28,429866.56,Port Harcourt,Transfer,Cancelled
TXN007851,2024-01-31,Perfume,Beauty,5,173009.34,865046.7,Ibadan,USSD,Cancelled
TXN002807,2024-01-31,Hair Extension,Beauty,2,57244.69,114489.38,Ibadan,USSD,Pending
TXN009244,2024-01-31,Samsung Galaxy,Electronics,2,126986.53,253973.06,Ibadan,Card,Cancelled
TXN013376,2024-01-31,Rice Cooker,Home,5,23125.82,115629.1,Port Harcourt,Card,Cancelled
TXN016626,2024-01-31,Wristwatch,Fashion,4,354552.09,1418208.36,Abuja,USSD,Pending
TXN014421,2024-01-31,Makeup Kit,Beauty,5,247912.61,1239563.05,Abuja,Card,Pending
TXN013426,2024-02-01,Samsung Galaxy,Electronics,2,86742.7,173485.4,Lagos,Transfer,Cancelled
TXN012667,2024-02-01,Skincare Set,Beauty,5,200507.87,1002539.35,Abuja,USSD,Cancelled
TXN015769,2024-02-01,Cooking Pot,Home,2,134273.15,268546.3,Kano,Cash,Cancelled
TXN017295,2024-02-01,Rug,Home,3,5660.59,16981.77,Enugu,Cash,Cancelled
TXN008887,2024-02-01,Rice Cooker,Home,1,123458.91,123458.91,Port Harcourt,Cash,Delivered
TXN019947,2024-02-01,LG TV,Electronics,2,97178.17,194356.34,Lagos,USSD,Cancelled
TXN004781,2024-02-01,Samsung Galaxy,Electronics,2,231458.99,462917.98,Enugu,Cash,Pending
TXN006199,2024-02-01,LG TV,Electronics,4,143486.43,573945.72,Port Harcourt,USSD,Cancelled
TXN001415,2024-02-01,Blender,Home,5,248954.61,1244773.05,Ibadan,Card,Cancelled
TXN009449,2024-02-01,Blender,Home,4,409895.76,1639583.04,Enugu,Cash,Cancelled
TXN006258,2024-02-01,Wristwatch,Fashion,1,39495.86,39495.86,Port Harcourt,Cash,Cancelled
TXN006360,2024-02-01,Skincare Set,Beauty,4,89071.77,356287.08,Enugu,USSD,Cancelled
TXN001269,2024-02-01,Hair Extension,Beauty,4,350037.06,1400148.24,Kano,Cash,Delivered
TXN005759,2024-02-01,Hair Extension,Beauty,1,376378.85,376378.85,Abuja,USSD,Delivered
TXN001178,2024-02-01,Blender,Home,2,138749.0,277498.0,Port Harcourt,Cash,Pending
TXN003458,2024-02-01,Nike Sneakers,Fashion,5,16564.37,82821.85,Kano,USSD,Cancelled
TXN019073,2024-02-01,Nike Sneakers,Fashion,3,256783.23,770349.69,Enugu,Cash,Pending
TXN009610,2024-02-01,Wristwatch,Fashion,1,321487.25,321487.25,Port Harcourt,Cash,Pending
TXN006133,2024-02-02,Senator Outfit,Fashion,2,391101.64,782203.28,Kano,Transfer,Delivered
TXN016807,2024-02-02,Perfume,Beauty,3,396107.9,1188323.7,Ibadan,Cash,Cancelled
TXN003485,2024-02-02,Senator Outfit,Fashion,2,59232.72,118465.44,Enugu,USSD,Cancelled
TXN006187,2024-02-02,Nike Sneakers,Fashion,5,150187.47,750937.35,Abuja,Cash,Pending
TXN003513,2024-02-02,Ankara Dress,Fashion,3,109336.03,328008.09,Abuja,Cash,Pending
TXN017681,2024-02-02,Perfume,Beauty,2,371724.24,743448.48,Ibadan,Card,Pending
TXN008563,2024-02-02,Nail Polish,Beauty,4,14995.85,59983.4,Enugu,Card,Pending
TXN008817,2024-02-02,Ankara Dress,Fashion,4,69570.14,278280.56,Lagos,Transfer,Pending
TXN014781,2024-02-02,iPhone,Electronics,1,214398.78,214398.78,Kano,Cash,Delivered
TXN017206,2024-02-02,Samsung Galaxy,Electronics,1,212319.25,212319.25,Port Harcourt,Card,Delivered
TXN019459,2024-02-02,Gucci Bag,Fashion,1,222259.14,222259.14,Lagos,Card,Delivered
TXN014596,2024-02-02,Cooking Pot,Home,1,132573.82,132573.82,Ibadan,Transfer,Pending
TXN005033,2024-02-02,Cooking Pot,Home,2,263296.09,526592.18,Lagos,Transfer,Delivered
TXN005862,2024-02-02,Gucci Bag,Fashion,5,460352.99,2301764.95,Kano,Cash,Delivered
TXN015858,2024-02-02,Table Lamp,Home,1,316889.87,316889.87,Port Harcourt,Transfer,Cancelled
TXN009024,2024-02-02,Samsung Galaxy,Electronics,3,98004.63,294013.89,Port Harcourt,Cash,Delivered
TXN018906,2024-02-02,Skincare Set,Beauty,1,138236.27,138236.27,Port Harcourt,Transfer,Delivered
TXN019557,2024-02-02,Senator Outfit,Fashion,2,378577.66,757155.32,Enugu,USSD,Pending
TXN013517,2024-02-02,Blender,Home,1,466392.14,466392.14,Enugu,USSD,Pending
TXN015837,2024-02-02,LG TV,Electronics,2,239530.71,479061.42,Abuja,Card,Cancelled
TXN013865,2024-02-02,Makeup Kit,Beauty,4,101207.96,404831.84,Ibadan,Card,Delivered
TXN011626,2024-02-02,Nike Sneakers,Fashion,5,313224.81,1566124.05,Port Harcourt,Cash,Delivered
TXN019591,2024-02-02,Skincare Set,Beauty,4,57396.53,229586.12,Enugu,Transfer,Delivered
TXN019091,2024-02-02,Samsung Galaxy,Electronics,4,196203.9,784815.6,Kano,Card,Delivered
TXN002369,2024-02-02,Skincare Set,Beauty,5,194733.5,973667.5,Lagos,Card,Cancelled
TXN019766,2024-02-02,iPhone,Electronics,1,398050.61,398050.61,Lagos,Cash,Cancelled
TXN015913,2024-02-02,Cooking Pot,Home,4,491795.18,1967180.72,Enugu,Card,Cancelled
TXN003200,2024-02-03,Ankara Dress,Fashion,5,152459.63,762298.15,Port Harcourt,Cash,Pending
TXN006521,2024-02-03,Makeup Kit,Beauty,5,239997.17,1199985.85,Lagos,Transfer,Pending
TXN019216,2024-02-03,Skincare Set,Beauty,3,328626.45,985879.35,Enugu,Transfer,Pending
TXN010019,2024-02-03,Wristwatch,Fashion,5,40244.16,201220.8,Port Harcourt,Transfer,Cancelled
TXN005418,2024-02-03,Rug,Home,5,459864.55,2299322.75,Enugu,Card,Cancelled
TXN017847,2024-02-03,Blender,Home,5,367835.41,1839177.05,Ibadan,Card,Delivered
TXN011404,2024-02-03,Samsung Galaxy,Electronics,3,397023.61,1191070.83,Ibadan,Cash,Cancelled
TXN016912,2024-02-03,JBL Speaker,Electronics,2,270760.96,541521.92,Kano,Cash,Delivered
TXN019474,2024-02-03,Rice Cooker,Home,5,443427.57,2217137.85,Port Harcourt,Transfer,Pending
TXN010674,2024-02-03,JBL Speaker,Electronics,2,115711.25,231422.5,Ibadan,Cash,Cancelled
TXN008109,2024-02-03,LG TV,Electronics,3,228815.37,686446.11,Ibadan,USSD,Cancelled
TXN009519,2024-02-03,Rice Cooker,Home,2,434001.17,868002.34,Abuja,Cash,Pending
TXN011576,2024-02-03,Samsung Galaxy,Electronics,5,136921.11,684605.55,Enugu,Card,Pending
TXN015822,2024-02-03,Skincare Set,Beauty,2,463441.56,926883.12,Lagos,Card,Delivered
TXN002906,2024-02-03,iPhone,Electronics,2,26353.94,52707.88,Kano,Card,Cancelled
TXN011645,2024-02-03,JBL Speaker,Electronics,5,446069.66,2230348.3,Kano,Card,Pending
TXN019816,2024-02-03,Nail Polish,Beauty,3,39181.79,117545.37,Port Harcourt,USSD,Pending
TXN006675,2024-02-03,Blender,Home,2,436805.54,873611.08,Kano,USSD,Cancelled
TXN002183,2024-02-03,Gucci Bag,Fashion,5,239174.38,1195871.9,Port Harcourt,Card,Cancelled
TXN013103,2024-02-03,JBL Speaker,Electronics,2,183827.02,367654.04,Lagos,Transfer,Pending
TXN000501,2024-02-03,Rice Cooker,Home,4,335726.92,1342907.68,Ibadan,Cash,Pending
TXN011586,2024-02-03,Rug,Home,5,271281.24,1356406.2,Port Harcourt,Card,Pending
TXN002278,2024-02-03,Makeup Kit,Beauty,3,19511.15,58533.45,Port Harcourt,Card,Cancelled
TXN009739,2024-02-03,Table Lamp,Home,1,192212.61,192212.61,Abuja,Cash,Delivered
TXN018244,2024-02-03,Gucci Bag,Fashion,5,226982.95,1134914.75,Abuja,USSD,Pending
TXN012300,2024-02-03,Wristwatch,Fashion,3,178731.62,536194.86,Kano,Card,Delivered
TXN019978,2024-02-03,Hair Extension,Beauty,5,263006.85,1315034.25,Kano,Card,Delivered
TXN000823,2024-02-03,Gucci Bag,Fashion,5,275452.55,1377262.75,Abuja,Cash,Delivered
TXN009813,2024-02-03,Nike Sneakers,Fashion,2,148947.78,297895.56,Lagos,Card,Delivered
TXN019647,2024-02-03,Nike Sneakers,Fashion,1,43242.34,43242.34,Abuja,USSD,Pending
TXN009075,2024-02-03,Gucci Bag,Fashion,4,284706.0,1138824.0,Abuja,Card,Pending
TXN013041,2024-02-03,Ankara Dress,Fashion,5,152870.19,764350.95,Enugu,Card,Cancelled
TXN002546,2024-02-04,Skincare Set,Beauty,4,374174.84,1496699.36,Port Harcourt,Transfer,Delivered
TXN009227,2024-02-04,Blender,Home,5,177595.29,887976.45,Enugu,USSD,Pending
TXN012597,2024-02-04,Cooking Pot,Home,1,197932.91,197932.91,Port Harcourt,USSD,Pending
TXN011412,2024-02-04,Skincare Set,Beauty,2,300215.18,600430.36,Enugu,Transfer,Cancelled
TXN009685,2024-02-04,HP Laptop,Electronics,2,183574.57,367149.14,Lagos,Card,Delivered
TXN009917,2024-02-04,Table Lamp,Home,3,91527.58,274582.74,Lagos,Cash,Cancelled
TXN012451,2024-02-04,HP Laptop,Electronics,3,335142.82,1005428.46,Port Harcourt,Card,Pending
TXN001953,2024-02-04,Skincare Set,Beauty,5,459488.59,2297442.95,Enugu,Card,Cancelled
TXN015473,2024-02-04,JBL Speaker,Electronics,4,152576.98,610307.92,Port Harcourt,Cash,Delivered
TXN002745,2024-02-04,Perfume,Beauty,5,116915.34,584576.7,Abuja,USSD,Pending
TXN006396,2024-02-04,Perfume,Beauty,2,212075.46,424150.92,Port Harcourt,USSD,Delivered
TXN007239,2024-02-04,Hair Extension,Beauty,1,431811.58,431811.58,Ibadan,USSD,Pending
TXN004067,2024-02-04,Gucci Bag,Fashion,5,457157.65,2285788.25,Ibadan,Card,Pending
TXN009034,2024-02-04,Rice Cooker,Home,4,212341.72,849366.88,Enugu,Cash,Cancelled
TXN000985,2024-02-04,Senator Outfit,Fashion,1,25341.07,25341.07,Enugu,Cash,Delivered
TXN009039,2024-02-04,Rice Cooker,Home,1,375839.65,375839.65,Kano,Card,Cancelled
TXN003723,2024-02-04,Senator Outfit,Fashion,3,77430.88,232292.64,Kano,Cash,Pending
TXN012847,2024-02-05,LG TV,Electronics,4,354027.88,1416111.52,Enugu,Card,Cancelled
TXN018348,2024-02-05,HP Laptop,Electronics,1,111422.85,111422.85,Enugu,USSD,Cancelled
TXN018952,2024-02-05,JBL Speaker,Electronics,1,378712.75,378712.75,Lagos,USSD,Cancelled
TXN014292,2024-02-05,Rug,Home,1,387460.0,387460.0,Port Harcourt,Cash,Cancelled
TXN008628,2024-02-05,iPhone,Electronics,3,269749.7,809249.1,Enugu,USSD,Pending
TXN004392,2024-02-05,Nail Polish,Beauty,5,40819.63,204098.15,Enugu,Cash,Delivered
TXN019903,2024-02-05,Hair Extension,Beauty,5,485316.41,2426582.05,Lagos,Transfer,Cancelled
TXN011021,2024-02-05,Nail Polish,Beauty,1,124560.79,124560.79,Port Harcourt,USSD,Cancelled
TXN008630,2024-02-05,JBL Speaker,Electronics,1,46043.37,46043.37,Lagos,Transfer,Delivered
TXN004603,2024-02-05,Skincare Set,Beauty,2,438657.02,877314.04,Port Harcourt,Cash,Pending
TXN004386,2024-02-05,HP Laptop,Electronics,4,7495.64,29982.56,Enugu,Card,Delivered
TXN007881,2024-02-05,Blender,Home,2,117223.19,234446.38,Port Harcourt,Cash,Pending
TXN003346,2024-02-05,Rice Cooker,Home,5,273398.03,1366990.15,Port Harcourt,Transfer,Delivered
TXN012303,2024-02-05,JBL Speaker,Electronics,3,457848.13,1373544.39,Lagos,USSD,Delivered
TXN016389,2024-02-05,Gucci Bag,Fashion,4,487759.86,1951039.44,Kano,Cash,Cancelled
TXN005525,2024-02-05,Samsung Galaxy,Electronics,4,36348.8,145395.2,Enugu,Card,Pending
TXN011643,2024-02-05,Ankara Dress,Fashion,2,156009.47,312018.94,Port Harcourt,Cash,Cancelled
TXN009551,2024-02-05,Perfume,Beauty,4,300069.43,1200277.72,Ibadan,USSD,Cancelled
TXN000745,2024-02-05,Nail Polish,Beauty,1,321755.73,321755.73,Port Harcourt,Transfer,Pending
TXN016661,2024-02-05,Samsung Galaxy,Electronics,5,257176.73,1285883.65,Lagos,Card,Cancelled
TXN002065,2024-02-05,Perfume,Beauty,3,49818.26,149454.78,Kano,Cash,Cancelled
TXN018074,2024-02-05,Gucci Bag,Fashion,4,39369.38,157477.52,Ibadan,Cash,Delivered
TXN016885,2024-02-05,Hair Extension,Beauty,3,474527.11,1423581.33,Kano,Card,Pending
TXN011139,2024-02-05,HP Laptop,Electronics,1,262640.38,262640.38,Ibadan,Transfer,Delivered
TXN019563,2024-02-06,Samsung Galaxy,Electronics,3,134545.79,403637.37,Kano,Cash,Pending
TXN007957,2024-02-06,Senator Outfit,Fashion,3,141269.12,423807.36,Ibadan,Transfer,Cancelled
TXN004567,2024-02-06,Nail Polish,Beauty,2,411571.95,823143.9,Port Harcourt,Transfer,Cancelled
TXN006387,2024-02-06,Wristwatch,Fashion,3,313445.61,940336.83,Abuja,USSD,Delivered
TXN005200,2024-02-06,Table Lamp,Home,1,268860.22,268860.22,Port Harcourt,USSD,Pending
TXN019785,2024-02-06,Senator Outfit,Fashion,4,173704.2,694816.8,Enugu,Card,Cancelled
TXN011682,2024-02-06,Samsung Galaxy,Electronics,4,71354.42,285417.68,Abuja,USSD,Pending
TXN019032,2024-02-06,Makeup Kit,Beauty,5,320942.37,1604711.85,Lagos,Card,Delivered
TXN010798,2024-02-06,Nike Sneakers,Fashion,3,341839.91,1025519.73,Ibadan,USSD,Delivered
TXN007485,2024-02-06,Gucci Bag,Fashion,5,330002.77,1650013.85,Enugu,Transfer,Pending
TXN017422,2024-02-06,Nike Sneakers,Fashion,4,429116.12,1716464.48,Ibadan,USSD,Cancelled
TXN013870,2024-02-06,HP Laptop,Electronics,1,438635.91,438635.91,Enugu,Cash,Cancelled
TXN013325,2024-02-06,Wristwatch,Fashion,4,283609.75,1134439.0,Lagos,Cash,Cancelled
TXN014856,2024-02-06,Rice Cooker,Home,1,33635.67,33635.67,Port Harcourt,Transfer,Cancelled
TXN014606,2024-02-06,Rice Cooker,Home,3,360461.28,1081383.84,Lagos,USSD,Cancelled
TXN011156,2024-02-06,iPhone,Electronics,2,364070.88,728141.76,Port Harcourt,Transfer,Delivered
TXN006363,2024-02-06,Table Lamp,Home,3,235064.55,705193.65,Kano,Transfer,Cancelled
TXN017030,2024-02-06,Cooking Pot,Home,4,150805.95,603223.8,Abuja,USSD,Pending
TXN001031,2024-02-06,Senator Outfit,Fashion,4,326657.89,1306631.56,Port Harcourt,Transfer,Pending
TXN011833,2024-02-06,Ankara Dress,Fashion,3,14351.55,43054.65,Enugu,USSD,Cancelled
TXN015435,2024-02-06,Nail Polish,Beauty,2,327176.65,654353.3,Kano,Cash,Cancelled
TXN011792,2024-02-06,HP Laptop,Electronics,1,172519.56,172519.56,Lagos,USSD,Cancelled
TXN010254,2024-02-07,HP Laptop,Electronics,2,43785.48,87570.96,Kano,Card,Cancelled
TXN007858,2024-02-07,Blender,Home,5,46099.59,230497.95,Lagos,Cash,Cancelled
TXN001139,2024-02-07,Skincare Set,Beauty,1,170083.09,170083.09,Port Harcourt,Cash,Pending
TXN012264,2024-02-07,Samsung Galaxy,Electronics,4,179309.09,717236.36,Ibadan,Card,Cancelled
TXN003928,2024-02-07,Wristwatch,Fashion,3,312849.71,938549.13,Enugu,Cash,Pending
TXN018601,2024-02-07,JBL Speaker,Electronics,1,240332.42,240332.42,Ibadan,Cash,Cancelled
TXN000212,2024-02-07,Makeup Kit,Beauty,5,277749.42,1388747.1,Ibadan,USSD,Pending
TXN001913,2024-02-07,LG TV,Electronics,1,315699.18,315699.18,Enugu,Cash,Delivered
TXN013906,2024-02-07,Rug,Home,3,203089.52,609268.56,Lagos,Card,Cancelled
TXN007728,2024-02-07,Skincare Set,Beauty,4,157155.68,628622.72,Port Harcourt,Transfer,Cancelled
TXN015326,2024-02-07,JBL Speaker,Electronics,4,234506.2,938024.8,Abuja,Transfer,Pending
TXN014868,2024-02-07,Rice Cooker,Home,2,411993.41,823986.82,Port Harcourt,Transfer,Cancelled
TXN017822,2024-02-07,Wristwatch,Fashion,5,171762.43,858812.15,Port Harcourt,Card,Cancelled
TXN013356,2024-02-07,Blender,Home,2,493055.69,986111.38,Kano,Cash,Pending
TXN006801,2024-02-07,Gucci Bag,Fashion,1,123250.83,123250.83,Enugu,Cash,Pending
TXN008519,2024-02-07,JBL Speaker,Electronics,4,267231.16,1068924.64,Ibadan,USSD,Delivered
TXN002785,2024-02-07,Hair Extension,Beauty,2,81145.65,162291.3,Abuja,USSD,Delivered
TXN002743,2024-02-07,Rug,Home,1,132214.55,132214.55,Kano,Transfer,Pending
TXN013391,2024-02-07,HP Laptop,Electronics,4,225056.21,900224.84,Abuja,Cash,Cancelled
TXN018171,2024-02-07,Nail Polish,Beauty,3,407269.52,1221808.56,Abuja,Transfer,Cancelled
TXN007230,2024-02-07,Makeup Kit,Beauty,3,471899.89,1415699.67,Ibadan,Transfer,Delivered
TXN016667,2024-02-07,Samsung Galaxy,Electronics,5,383417.77,1917088.85,Enugu,USSD,Pending
TXN003068,2024-02-07,Wristwatch,Fashion,1,342637.46,342637.46,Ibadan,Cash,Delivered
TXN001270,2024-02-07,Table Lamp,Home,3,350987.56,1052962.68,Abuja,Transfer,Pending
TXN018716,2024-02-07,Cooking Pot,Home,4,318236.96,1272947.84,Kano,Card,Pending
TXN013970,2024-02-08,Samsung Galaxy,Electronics,3,124147.91,372443.73,Ibadan,Transfer,Pending
TXN011687,2024-02-08,Cooking Pot,Home,1,440067.86,440067.86,Port Harcourt,USSD,Cancelled
