transaction_id,order_date,product_name,category,quantity,unit_price,revenue,city,payment_method,delivery_status,year,month,month_name,quarter
TXN003549,2024-01-18,Table Lamp,Home,2,362322.77,724645.54,Ibadan,Transfer,Pending,2024,1,January,1
TXN006145,2024-01-18,Rug,Home,3,141092.72,423278.16,Lagos,Cash,Delivered,2024,1,January,1
TXN017448,2024-01-19,Rice Cooker,Home,2,317335.9,634671.8,Kano,Transfer,Cancelled,2024,1,January,1
TXN011900,2024-01-19,Samsung Galaxy,Electronics,2,246086.45,492172.9,Abuja,USSD,Pending,2024,1,January,1
TXN011307,2024-01-19,Skincare Set,Beauty,5,469822.71,2349113.55,Kano,Cash,Delivered,2024,1,January,1
TXN002980,2024-01-19,Hair Extension,Beauty,1,126338.16,126338.16,Enugu,Cash,Cancelled,2024,1,January,1
TXN007041,2024-01-19,Nike Sneakers,Fashion,3,179822.03,539466.09,Kano,Transfer,Cancelled,2024,1,January,1
TXN005146,2024-01-19,Hair Extension,Beauty,5,228068.61,1140343.05,Abuja,Cash,Delivered,2024,1,January,1
TXN001793,2024-01-19,Rice Cooker,Home,1,119362.32,119362.32,Kano,Card,Cancelled,2024,1,January,1
TXN001059,2024-01-19,Senator Outfit,Fashion,4,394425.45,1577701.8,Enugu,Cash,Delivered,2024,1,January,1
TXN013948,2024-01-19,Gucci Bag,Fashion,3,393415.74,1180247.22,Enugu,USSD,Delivered,2024,1,January,1
TXN019638,2024-01-19,Wristwatch,Fashion,1,34797.54,34797.54,Port Harcourt,Cash,Cancelled,2024,1,January,1
TXN008113,2024-01-19,Samsung Galaxy,Electronics,1,219502.62,219502.62,Lagos,Transfer,Delivered,2024,1,January,1
TXN019728,2024-01-19,Hair Extension,Beauty,1,289248.66,289248.66,Ibadan,Card,Pending,2024,1,January,1
TXN006929,2024-01-19,Perfume,Beauty,4,458135.81,1832543.24,Abuja,Card,Cancelled,2024,1,January,1
TXN000818,2024-01-19,Blender,Home,3,89389.85,268169.55,Ibadan,Transfer,Pending,2024,1,January,1
TXN001745,2024-01-19,JBL Speaker,Electronics,3,411599.11,1234797.33,Kano,USSD,Pending,2024,1,January,1
TXN006987,2024-01-19,LG TV,Electronics,5,7093.24,35466.2,Enugu,Transfer,Cancelled,2024,1,January,1
TXN003650,2024-01-19,Gucci Bag,Fashion,5,477709.65,2388548.25,Port Harcourt,USSD,Pending,2024,1,January,1
TXN017030,2024-01-19,Perfume,Beauty,4,479991.01,1919964.04,Port Harcourt,Card,Cancelled,2024,1,January,1
TXN017849,2024-01-19,JBL Speaker,Electronics,1,101523.24,101523.24,Enugu,Card,Cancelled,2024,1,January,1
TXN003677,2024-01-19,iPhone,Electronics,2,428085.23,856170.46,Ibadan,Transfer,Pending,2024,1,January,1
TXN005227,2024-01-19,iPhone,Electronics,3,319719.42,959158.26,Abuja,USSD,Pending,2024,1,January,1
TXN019957,2024-01-19,Gucci Bag,Fashion,5,222876.9,1114384.5,Port Harcourt,USSD,Pending,2024,1,January,1
TXN017761,2024-01-19,Rice Cooker,Home,4,400100.06,1600400.24,Ibadan,USSD,Cancelled,2024,1,January,1
TXN019702,2024-01-19,Nike Sneakers,Fashion,1,347592.56,347592.56,Ibadan,USSD,Delivered,2024,1,January,1
TXN006415,2024-01-19,Gucci Bag,Fashion,1,386197.51,386197.51,Kano,Transfer,Pending,2024,1,January,1
TXN004802,2024-01-19,LG TV,Electronics,5,7226.68,36133.4,Kano,Card,Delivered,2024,1,January,1
TXN016136,2024-01-19,iPhone,Electronics,3,309654.39,928963.17,Port Harcourt,Cash,Pending,2024,1,January,1
TXN002853,2024-01-19,JBL Speaker,Electronics,2,224628.61,449257.22,Kano,Card,Pending,2024,1,January,1
TXN000056,2024-01-20,Cooking Pot,Home,1,459554.56,459554.56,Port Harcourt,Card,Cancelled,2024,1,January,1
TXN003991,2024-01-20,Nike Sneakers,Fashion,1,353616.57,353616.57,Enugu,Card,Delivered,2024,1,January,1
TXN012337,2024-01-20,Gucci Bag,Fashion,5,163734.14,818670.7,Abuja,USSD,Delivered,2024,1,January,1
TXN013551,2024-01-20,LG TV,Electronics,5,394729.2,1973646.0,Lagos,Transfer,Pending,2024,1,January,1
TXN006861,2024-01-20,Wristwatch,Fashion,5,19645.93,98229.65,Abuja,Card,Pending,2024,1,January,1
TXN019227,2024-01-20,iPhone,Electronics,1,159910.63,159910.63,Enugu,Cash,Delivered,2024,1,January,1
TXN015431,2024-01-20,Makeup Kit,Beauty,4,202838.53,811354.12,Port Harcourt,Cash,Cancelled,2024,1,January,1
TXN002326,2024-01-20,iPhone,Electronics,1,336791.28,336791.28,Abuja,Cash,Delivered,2024,1,January,1
TXN019005,2024-01-20,Nike Sneakers,Fashion,1,461866.69,461866.69,Lagos,USSD,Pending,2024,1,January,1
TXN016221,2024-01-20,Hair Extension,Beauty,2,128385.27,256770.54,Port Harcourt,USSD,Delivered,2024,1,January,1
TXN010471,2024-01-20,LG TV,Electronics,2,81143.06,162286.12,Ibadan,Card,Cancelled,2024,1,January,1
TXN002277,2024-01-20,Hair Extension,Beauty,4,366638.96,1466555.84,Ibadan,Card,Pending,2024,1,January,1
TXN009095,2024-01-20,Hair Extension,Beauty,2,284731.05,569462.1,Lagos,Card,Pending,2024,1,January,1
TXN012551,2024-01-20,Perfume,Beauty,2,105745.39,211490.78,Enugu,Cash,Pending,2024,1,January,1
TXN019190,2024-01-20,JBL Speaker,Electronics,4,448851.07,1795404.28,Ibadan,Card,Cancelled,2024,1,January,1
TXN019754,2024-01-20,Ankara Dress,Fashion,1,86832.95,86832.95,Ibadan,Transfer,Pending,2024,1,January,1
TXN007865,2024-01-20,Blender,Home,4,311686.6,1246746.4,Abuja,USSD,Pending,2024,1,January,1
TXN000930,2024-01-20,Nike Sneakers,Fashion,1,133495.15,133495.15,Ibadan,USSD,Pending,2024,1,January,1
TXN002826,2024-01-20,Blender,Home,1,393426.22,393426.22,Ibadan,Card,Delivered,2024,1,January,1
TXN015701,2024-01-20,Skincare Set,Beauty,2,151009.04,302018.08,Abuja,Transfer,Pending,2024,1,January,1
TXN018941,2024-01-20,Blender,Home,5,74850.2,374251.0,Kano,Card,Pending,2024,1,January,1
TXN019916,2024-01-20,Samsung Galaxy,Electronics,3,68895.72,206687.16,Ibadan,Cash,Cancelled,2024,1,January,1
TXN012537,2024-01-20,Senator Outfit,Fashion,4,154521.33,618085.32,Enugu,Transfer,Cancelled,2024,1,January,1
TXN017287,2024-01-20,Cooking Pot,Home,3,216639.44,649918.32,Abuja,USSD,Cancelled,2024,1,January,1
TXN001278,2024-01-20,iPhone,Electronics,3,64926.93,194780.79,Lagos,Cash,Pending,2024,1,January,1
TXN000941,2024-01-20,Gucci Bag,Fashion,1,121368.93,121368.93,Enugu,Transfer,Delivered,2024,1,January,1
TXN003563,2024-01-20,Hair Extension,Beauty,5,250910.61,1254553.05,Kano,Cash,Delivered,2024,1,January,1
TXN018427,2024-01-21,LG TV,Electronics,1,47319.07,47319.07,Abuja,Card,Delivered,2024,1,January,1
TXN008562,2024-01-21,Perfume,Beauty,2,58750.73,117501.46,Port Harcourt,USSD,Delivered,2024,1,January,1
TXN008143,2024-01-21,Blender,Home,2,274233.75,548467.5,Ibadan,Card,Delivered,2024,1,January,1
TXN013382,2024-01-21,Rug,Home,2,82933.47,165866.94,Abuja,Transfer,Pending,2024,1,January,1
TXN018528,2024-01-21,Senator Outfit,Fashion,4,395679.21,1582716.84,Lagos,Cash,Delivered,2024,1,January,1
TXN017605,2024-01-21,Blender,Home,5,108037.3,540186.5,Kano,Transfer,Cancelled,2024,1,January,1
TXN007615,2024-01-21,Table Lamp,Home,5,127615.09,638075.45,Lagos,Transfer,Cancelled,2024,1,January,1
TXN010380,2024-01-21,Ankara Dress,Fashion,2,31630.97,63261.94,Kano,Cash,Pending,2024,1,January,1
TXN011616,2024-01-21,Perfume,Beauty,3,64565.56,193696.68,Ibadan,Transfer,Pending,2024,1,January,1
TXN005506,2024-01-21,Makeup Kit,Beauty,3,149231.36,447694.08,Kano,Card,Pending,2024,1,January,1
TXN014987,2024-01-21,Blender,Home,2,57037.85,114075.7,Lagos,USSD,Cancelled,2024,1,January,1
TXN004642,2024-01-21,Gucci Bag,Fashion,4,115384.91,461539.64,Kano,Transfer,Delivered,2024,1,January,1
TXN012446,2024-01-21,Ankara Dress,Fashion,1,403467.93,403467.93,Enugu,Cash,Cancelled,2024,1,January,1
TXN014876,2024-01-21,Makeup Kit,Beauty,3,250697.78,752093.34,Kano,Cash,Cancelled,2024,1,January,1
TXN006391,2024-01-21,Senator Outfit,Fashion,2,429876.34,859752.68,Kano,Card,Cancelled,2024,1,January,1
TXN005652,2024-01-21,Cooking Pot,Home,4,276357.38,1105429.52,Kano,Transfer,Cancelled,2024,1,January,1
TXN017861,2024-01-21,Blender,Home,5,223447.76,1117238.8,Enugu,Card,Cancelled,2024,1,January,1
TXN016798,2024-01-21,Gucci Bag,Fashion,2,69066.93,138133.86,Enugu,Cash,Delivered,2024,1,January,1
TXN014303,2024-01-21,Wristwatch,Fashion,5,278472.56,1392362.8,Ibadan,Transfer,Pending,2024,1,January,1
TXN005072,2024-01-21,Gucci Bag,Fashion,3,18979.05,56937.15,Enugu,Cash,Pending,2024,1,January,1
TXN015671,2024-01-21,Skincare Set,Beauty,4,336152.25,1344609.0,Lagos,Card,Pending,2024,1,January,1
TXN010189,2024-01-21,Samsung Galaxy,Electronics,3,478873.6,1436620.8,Kano,USSD,Pending,2024,1,January,1
TXN015182,2024-01-21,Makeup Kit,Beauty,1,36758.68,36758.68,Ibadan,USSD,Delivered,2024,1,January,1
TXN000471,2024-01-21,Rug,Home,2,488018.46,976036.92,Abuja,Card,Pending,2024,1,January,1
TXN005738,2024-01-21,Blender,Home,3,438777.56,1316332.68,Kano,USSD,Cancelled,2024,1,January,1
TXN012640,2024-01-21,Table Lamp,Home,4,91179.57,364718.28,Abuja,USSD,Pending,2024,1,January,1
TXN018923,2024-01-21,Nike Sneakers,Fashion,3,199057.06,597171.18,Ibadan,Transfer,Pending,2024,1,January,1
TXN009487,2024-01-21,Wristwatch,Fashion,1,353078.19,353078.19,Enugu,Cash,Cancelled,2024,1,January,1
TXN009609,2024-01-21,Rug,Home,2,179648.5,359297.0,Kano,USSD,Delivered,2024,1,January,1
TXN002344,2024-01-21,Skincare Set,Beauty,4,404685.08,1618740.32,Kano,USSD,Pending,2024,1,January,1
TXN002419,2024-01-22,LG TV,Electronics,3,385342.39,1156027.17,Lagos,Card,Cancelled,2024,1,January,1
TXN005254,2024-01-22,Rug,Home,3,493073.27,1479219.81,Port Harcourt,USSD,Cancelled,2024,1,January,1
TXN009788,2024-01-22,Gucci Bag,Fashion,4,277911.77,1111647.08,Enugu,Transfer,Cancelled,2024,1,January,1
TXN005500,2024-01-22,Gucci Bag,Fashion,4,472404.67,1889618.68,Port Harcourt,Cash,Pending,2024,1,January,1
TXN006236,2024-01-22,Skincare Set,Beauty,5,180740.41,903702.05,Enugu,Card,Delivered,2024,1,January,1
TXN014871,2024-01-22,iPhone,Electronics,5,399246.62,1996233.1,Kano,USSD,Delivered,2024,1,January,1
TXN009880,2024-01-22,Hair Extension,Beauty,4,46410.97,185643.88,Port Harcourt,Transfer,Delivered,2024,1,January,1
TXN007354,2024-01-22,Cooking Pot,Home,5,385303.68,1926518.4,Port Harcourt,Transfer,Pending,2024,1,January,1
TXN012123,2024-01-22,Makeup Kit,Beauty,4,302401.41,1209605.64,Ibadan,Transfer,Delivered,2024,1,January,1
TXN005604,2024-01-22,HP Laptop,Electronics,1,184940.46,184940.46,Abuja,Transfer,Pending,2024,1,January,1
TXN012983,2024-01-22,JBL Speaker,Electronics,4,144805.87,579223.48,Kano,USSD,Delivered,2024,1,January,1
TXN018660,2024-01-22,Rice Cooker,Home,4,225109.81,900439.24,Abuja,Transfer,Pending,2024,1,January,1
TXN018727,2024-01-22,Table Lamp,Home,5,354166.87,1770834.35,Port Harcourt,Cash,Cancelled,2024,1,January,1
TXN008346,2024-01-22,Blender,Home,4,213940.5,855762.0,Lagos,USSD,Delivered,2024,1,January,1
TXN002475,2024-01-22,Samsung Galaxy,Electronics,3,256901.79,770705.37,Ibadan,Cash,Cancelled,2024,1,January,1
TXN007210,2024-01-22,Cooking Pot,Home,1,168939.39,168939.39,Lagos,Transfer,Cancelled,2024,1,January,1
TXN001710,2024-01-22,Cooking Pot,Home,4,290980.93,1163923.72,Ibadan,Transfer,Cancelled,2024,1,January,1
TXN000083,2024-01-22,Table Lamp,Home,5,26217.77,131088.85,Port Harcourt,Transfer,Pending,2024,1,January,1
TXN008996,2024-01-22,HP Laptop,Electronics,2,186872.03,373744.06,Enugu,USSD,Pending,2024,1,January,1
TXN007453,2024-01-22,iPhone,Electronics,3,370627.39,1111882.17,Lagos,Cash,Cancelled,2024,1,January,1
TXN015517,2024-01-22,JBL Speaker,Electronics,5,61560.32,307801.6,Port Harcourt,Cash,Delivered,2024,1,January,1
TXN007788,2024-01-22,Gucci Bag,Fashion,3,127329.07,381987.21,Kano,Cash,Cancelled,2024,1,January,1
TXN009739,2024-01-22,Samsung Galaxy,Electronics,2,234098.91,468197.82,Abuja,Cash,Cancelled,2024,1,January,1
TXN008201,2024-01-22,Skincare Set,Beauty,2,168775.26,337550.52,Enugu,Cash,Cancelled,2024,1,January,1
TXN007223,2024-01-22,Rug,Home,5,375320.49,1876602.45,Enugu,USSD,Delivered,2024,1,January,1
TXN017602,2024-01-22,Hair Extension,Beauty,5,48446.8,242234.0,Ibadan,USSD,Delivered,2024,1,January,1
TXN001037,2024-01-22,Hair Extension,Beauty,3,487764.18,1463292.54,Port Harcourt,USSD,Delivered,2024,1,January,1
TXN009325,2024-01-22,Cooking Pot,Home,1,468921.97,468921.97,Kano,Cash,Delivered,2024,1,January,1
TXN001170,2024-01-22,HP Laptop,Electronics,3,49904.73,149714.19,Lagos,Transfer,Cancelled,2024,1,January,1
TXN005143,2024-01-22,Skincare Set,Beauty,2,431052.75,862105.5,Ibadan,Cash,Pending,2024,1,January,1
TXN004698,2024-01-22,Skincare Set,Beauty,3,321772.61,965317.83,Abuja,Cash,Delivered,2024,1,January,1
TXN017437,2024-01-22,Samsung Galaxy,Electronics,3,174599.03,523797.09,Kano,Cash,Cancelled,2024,1,January,1
TXN014956,2024-01-22,Nike Sneakers,Fashion,3,425027.93,1275083.79,Abuja,USSD,Delivered,2024,1,January,1
TXN013922,2024-01-22,iPhone,Electronics,2,448370.25,896740.5,Abuja,USSD,Pending,2024,1,January,1
TXN011655,2024-01-22,Ankara Dress,Fashion,4,386401.42,1545605.68,Enugu,Cash,Pending,2024,1,January,1
TXN011283,2024-01-22,Hair Extension,Beauty,4,237157.74,948630.96,Port Harcourt,Card,Cancelled,2024,1,January,1
TXN009273,2024-01-22,Perfume,Beauty,2,49583.68,99167.36,Enugu,USSD,Pending,2024,1,January,1
TXN009331,2024-01-22,Cooking Pot,Home,4,402877.3,1611509.2,Abuja,Card,Delivered,2024,1,January,1
TXN008341,2024-01-22,Skincare Set,Beauty,5,115650.97,578254.85,Enugu,USSD,Delivered,2024,1,January,1
TXN008858,2024-01-22,iPhone,Electronics,3,412926.25,1238778.75,Ibadan,Card,Delivered,2024,1,January,1
TXN000272,2024-01-22,HP Laptop,Electronics,4,58121.69,232486.76,Abuja,Transfer,Cancelled,2024,1,January,1
TXN014561,2024-01-22,Rug,Home,4,7208.35,28833.4,Port Harcourt,Cash,Delivered,2024,1,January,1
TXN018335,2024-01-22,Rice Cooker,Home,2,433372.76,866745.52,Enugu,Transfer,Cancelled,2024,1,January,1
TXN018842,2024-01-22,Skincare Set,Beauty,1,207468.45,207468.45,Kano,Transfer,Pending,2024,1,January,1
TXN007257,2024-01-22,Nike Sneakers,Fashion,5,420188.68,2100943.4,Lagos,Cash,Delivered,2024,1,January,1
TXN018293,2024-01-22,Rug,Home,3,61340.54,184021.62,Port Harcourt,Card,Pending,2024,1,January,1
TXN003950,2024-01-23,Blender,Home,5,22722.81,113614.05,Enugu,Card,Pending,2024,1,January,1
TXN003176,2024-01-23,Rug,Home,3,299549.1,898647.3,Ibadan,USSD,Pending,2024,1,January,1
TXN013860,2024-01-23,Samsung Galaxy,Electronics,1,428970.52,428970.52,Enugu,USSD,Cancelled,2024,1,January,1
TXN016258,2024-01-23,Gucci Bag,Fashion,4,42729.24,170916.96,Abuja,Cash,Delivered,2024,1,January,1
TXN017394,2024-01-23,Perfume,Beauty,1,155039.7,155039.7,Abuja,Transfer,Delivered,2024,1,January,1
TXN009750,2024-01-23,HP Laptop,Electronics,4,341798.14,1367192.56,Ibadan,Transfer,Cancelled,2024,1,January,1
TXN002046,2024-01-23,Table Lamp,Home,5,147703.43,738517.15,Lagos,Card,Pending,2024,1,January,1
TXN014844,2024-01-23,Rice Cooker,Home,1,181817.52,181817.52,Ibadan,Card,Cancelled,2024,1,January,1
TXN013080,2024-01-23,Senator Outfit,Fashion,1,27017.61,27017.61,Abuja,Cash,Pending,2024,1,January,1
TXN002332,2024-01-23,Nail Polish,Beauty,4,394088.32,1576353.28,Lagos,Cash,Delivered,2024,1,January,1
TXN009124,2024-01-23,Rug,Home,4,447375.33,1789501.32,Kano,Cash,Delivered,2024,1,January,1
TXN012362,2024-01-23,JBL Speaker,Electronics,3,367033.19,1101099.57,Enugu,USSD,Delivered,2024,1,January,1
TXN010940,2024-01-23,Samsung Galaxy,Electronics,1,218802.74,218802.74,Abuja,Cash,Cancelled,2024,1,January,1
TXN001235,2024-01-23,Rice Cooker,Home,1,384502.25,384502.25,Abuja,USSD,Cancelled,2024,1,January,1
TXN004990,2024-01-23,Gucci Bag,Fashion,2,396119.82,792239.64,Abuja,Card,Delivered,2024,1,January,1
TXN017399,2024-01-23,Nike Sneakers,Fashion,1,121122.14,121122.14,Enugu,Card,Cancelled,2024,1,January,1
TXN005293,2024-01-23,HP Laptop,Electronics,5,370700.42,1853502.1,Ibadan,Cash,Delivered,2024,1,January,1
TXN018319,2024-01-23,Rug,Home,2,195828.74,391657.48,Enugu,Card,Delivered,2024,1,January,1
TXN011785,2024-01-23,Ankara Dress,Fashion,5,33444.86,167224.3,Kano,Transfer,Delivered,2024,1,January,1
TXN019845,2024-01-23,Perfume,Beauty,1,193254.87,193254.87,Abuja,Cash,Cancelled,2024,1,January,1
TXN001351,2024-01-23,Hair Extension,Beauty,3,335731.18,1007193.54,Lagos,USSD,Pending,2024,1,January,1
TXN004553,2024-01-23,HP Laptop,Electronics,5,376023.51,1880117.55,Port Harcourt,Transfer,Delivered,2024,1,January,1
TXN000178,2024-01-23,iPhone,Electronics,2,212156.59,424313.18,Port Harcourt,Cash,Delivered,2024,1,January,1
TXN013130,2024-01-23,Gucci Bag,Fashion,2,61559.52,123119.04,Enugu,Cash,Delivered,2024,1,January,1
TXN007654,2024-01-23,Makeup Kit,Beauty,3,114939.87,344819.61,Enugu,USSD,Delivered,2024,1,January,1
TXN019434,2024-01-23,Rice Cooker,Home,2,82247.12,164494.24,Ibadan,Transfer,Pending,2024,1,January,1
TXN008666,2024-01-23,Makeup Kit,Beauty,1,85581.18,85581.18,Port Harcourt,Transfer,Cancelled,2024,1,January,1
TXN006499,2024-01-24,Perfume,Beauty,4,10224.82,40899.28,Port Harcourt,Transfer,Delivered,2024,1,January,1
TXN009721,2024-01-24,Blender,Home,3,367535.14,1102605.42,Abuja,Card,Cancelled,2024,1,January,1
TXN015713,2024-01-24,HP Laptop,Electronics,2,494993.7,989987.4,Lagos,USSD,Cancelled,2024,1,January,1
TXN007644,2024-01-24,Nail Polish,Beauty,5,229311.77,1146558.85,Abuja,Transfer,Delivered,2024,1,January,1
TXN010119,2024-01-24,Samsung Galaxy,Electronics,5,217438.2,1087191.0,Enugu,Card,Delivered,2024,1,January,1
TXN015002,2024-01-24,Samsung Galaxy,Electronics,5,361579.26,1807896.3,Enugu,Cash,Cancelled,2024,1,January,1
TXN010080,2024-01-24,Rug,Home,1,24242.81,24242.81,Ibadan,Transfer,Cancelled,2024,1,January,1
TXN005115,2024-01-24,Perfume,Beauty,3,192120.62,576361.86,Lagos,USSD,Pending,2024,1,January,1
TXN015704,2024-01-24,Nail Polish,Beauty,3,266365.58,799096.74,Enugu,USSD,Cancelled,2024,1,January,1
TXN018808,2024-01-24,iPhone,Electronics,3,453253.89,1359761.67,Port Harcourt,Card,Delivered,2024,1,January,1
TXN002342,2024-01-24,Senator Outfit,Fashion,3,40143.78,120431.34,Kano,Transfer,Delivered,2024,1,January,1
TXN016428,2024-01-24,Samsung Galaxy,Electronics,3,199177.66,597532.98,Kano,Cash,Cancelled,2024,1,January,1
TXN006101,2024-01-24,Gucci Bag,Fashion,5,360605.05,1803025.25,Abuja,Transfer,Cancelled,2024,1,January,1
TXN006209,2024-01-24,Wristwatch,Fashion,3,6524.03,19572.09,Abuja,Cash,Cancelled,2024,1,January,1
TXN008597,2024-01-24,Table Lamp,Home,1,333040.33,333040.33,Abuja,Transfer,Delivered,2024,1,January,1
TXN014372,2024-01-24,Wristwatch,Fashion,1,486673.0,486673.0,Lagos,Cash,Delivered,2024,1,January,1
TXN008596,2024-01-24,Rice Cooker,Home,2,332087.52,664175.04,Abuja,USSD,Delivered,2024,1,January,1
TXN006158,2024-01-24,Gucci Bag,Fashion,5,31887.19,159435.95,Ibadan,Cash,Delivered,2024,1,January,1
TXN012809,2024-01-25,Gucci Bag,Fashion,4,40849.81,163399.24,Kano,Transfer,Pending,2024,1,January,1
TXN000773,2024-01-25,iPhone,Electronics,2,134919.9,269839.8,Ibadan,USSD,Pending,2024,1,January,1
TXN009148,2024-01-25,Samsung Galaxy,Electronics,1,472844.16,472844.16,Lagos,Card,Pending,2024,1,January,1
TXN015123,2024-01-25,iPhone,Electronics,2,224900.92,449801.84,Ibadan,USSD,Cancelled,2024,1,January,1
TXN009184,2024-01-25,Makeup Kit,Beauty,1,66446.21,66446.21,Ibadan,Card,Pending,2024,1,January,1
TXN009288,2024-01-25,Nike Sneakers,Fashion,3,195463.39,586390.17,Lagos,Transfer,Pending,2024,1,January,1
TXN009969,2024-01-25,Ankara Dress,Fashion,3,478435.02,1435305.06,Ibadan,Card,Pending,2024,1,January,1
TXN018192,2024-01-25,Perfume,Beauty,2,262692.92,525385.84,Ibadan,Transfer,Cancelled,2024,1,January,1
TXN008521,2024-01-25,Nike Sneakers,Fashion,5,165080.98,825404.9,Kano,USSD,Pending,2024,1,January,1
TXN012381,2024-01-25,HP Laptop,Electronics,3,44724.86,134174.58,Enugu,Cash,Cancelled,2024,1,January,1
TXN016322,2024-01-25,Hair Extension,Beauty,1,296997.77,296997.77,Port Harcourt,USSD,Pending,2024,1,January,1
TXN014652,2024-01-25,LG TV,Electronics,3,156999.04,470997.12,Enugu,USSD,Delivered,2024,1,January,1
TXN014739,2024-01-25,LG TV,Electronics,1,45049.21,45049.21,Abuja,Card,Pending,2024,1,January,1
TXN002579,2024-01-25,Nail Polish,Beauty,4,268597.93,1074391.72,Ibadan,Card,Cancelled,2024,1,January,1
TXN013412,2024-01-25,Rice Cooker,Home,3,82828.14,248484.42,Port Harcourt,Card,Cancelled,2024,1,January,1
TXN011916,2024-01-25,Gucci Bag,Fashion,1,145397.28,145397.28,Port Harcourt,USSD,Delivered,2024,1,January,1
TXN015845,2024-01-25,Senator Outfit,Fashion,4,289972.76,1159891.04,Ibadan,Card,Pending,2024,1,January,1
TXN010813,2024-01-25,Cooking Pot,Home,4,325940.35,1303761.4,Port Harcourt,Cash,Pending,2024,1,January,1
TXN015497,2024-01-25,Blender,Home,2,323557.45,647114.9,Kano,Transfer,Pending,2024,1,January,1
TXN017161,2024-01-25,iPhone,Electronics,3,119288.28,357864.84,Enugu,Cash,Cancelled,2024,1,January,1
TXN011600,2024-01-25,Makeup Kit,Beauty,3,264123.02,792369.06,Kano,Cash,Delivered,2024,1,January,1
TXN006031,2024-01-25,Skincare Set,Beauty,3,218570.56,655711.68,Enugu,USSD,Cancelled,2024,1,January,1
TXN010694,2024-01-25,Senator Outfit,Fashion,3,238519.35,715558.05,Ibadan,Transfer,Cancelled,2024,1,January,1
TXN013499,2024-01-25,Samsung Galaxy,Electronics,2,308403.41,616806.82,Ibadan,Card,Pending,2024,1,January,1
TXN003325,2024-01-25,Wristwatch,Fashion,3,405867.17,1217601.51,Enugu,Cash,Delivered,2024,1,January,1
TXN004328,2024-01-25,Perfume,Beauty,1,316352.51,316352.51,Port Harcourt,Cash,Pending,2024,1,January,1
TXN012841,2024-01-25,Gucci Bag,Fashion,2,385644.23,771288.46,Kano,Transfer,Cancelled,2024,1,January,1
TXN017695,2024-01-25,Nail Polish,Beauty,3,163505.59,490516.77,Lagos,USSD,Pending,2024,1,January,1
TXN017092,2024-01-26,Makeup Kit,Beauty,2,18370.17,36740.34,Enugu,USSD,Pending,2024,1,January,1
TXN016535,2024-01-26,Samsung Galaxy,Electronics,3,388860.56,1166581.68,Lagos,Card,Cancelled,2024,1,January,1
TXN013401,2024-01-26,Table Lamp,Home,1,429619.26,429619.26,Kano,Card,Delivered,2024,1,January,1
TXN004239,2024-01-26,Nike Sneakers,Fashion,5,392326.72,1961633.6,Enugu,USSD,Delivered,2024,1,January,1
TXN015064,2024-01-26,Blender,Home,1,114066.36,114066.36,Kano,Cash,Pending,2024,1,January,1
TXN012934,2024-01-26,Rug,Home,1,373774.62,373774.62,Lagos,USSD,Delivered,2024,1,January,1
TXN003408,2024-01-26,HP Laptop,Electronics,1,78504.14,78504.14,Ibadan,Cash,Pending,2024,1,January,1
TXN000419,2024-01-26,Gucci Bag,Fashion,1,25866.98,25866.98,Abuja,Card,Cancelled,2024,1,January,1
TXN010339,2024-01-26,JBL Speaker,Electronics,4,10330.71,41322.84,Kano,Card,Cancelled,2024,1,January,1
TXN019486,2024-01-26,Ankara Dress,Fashion,5,242482.61,1212413.05,Lagos,Card,Delivered,2024,1,January,1
TXN018193,2024-01-26,Makeup Kit,Beauty,4,32054.42,128217.68,Lagos,USSD,Pending,2024,1,January,1
TXN014195,2024-01-26,Hair Extension,Beauty,1,428758.8,428758.8,Enugu,Transfer,Cancelled,2024,1,January,1
TXN014416,2024-01-26,JBL Speaker,Electronics,2,190802.59,381605.18,Port Harcourt,Transfer,Cancelled,2024,1,January,1
TXN006630,2024-01-26,Gucci Bag,Fashion,5,202971.64,1014858.2,Port Harcourt,USSD,Cancelled,2024,1,January,1
TXN017543,2024-01-26,Perfume,Beauty,3,94644.65,283933.95,Lagos,Card,Delivered,2024,1,January,1
TXN012971,2024-01-26,Makeup Kit,Beauty,4,39627.24,158508.96,Enugu,USSD,Pending,2024,1,January,1
TXN004504,2024-01-26,Rug,Home,1,42402.87,42402.87,Lagos,Cash,Delivered,2024,1,January,1
TXN018279,2024-01-26,Blender,Home,5,152431.62,762158.1,Port Harcourt,Cash,Cancelled,2024,1,January,1
TXN003237,2024-01-26,Senator Outfit,Fashion,2,6431.93,12863.86,Lagos,Cash,Pending,2024,1,January,1
TXN011644,2024-01-26,Samsung Galaxy,Electronics,2,278785.12,557570.24,Port Harcourt,Card,Pending,2024,1,January,1
TXN002386,2024-01-26,Makeup Kit,Beauty,1,78099.46,78099.46,Abuja,Cash,Cancelled,2024,1,January,1
TXN006026,2024-01-26,Cooking Pot,Home,4,269460.19,1077840.76,Abuja,Transfer,Pending,2024,1,January,1
TXN001409,2024-01-26,Gucci Bag,Fashion,4,70217.65,280870.6,Enugu,USSD,Delivered,2024,1,January,1
TXN018572,2024-01-26,Makeup Kit,Beauty,4,118530.85,474123.4,Port Harcourt,Card,Delivered,2024,1,January,1
TXN016066,2024-01-27,JBL Speaker,Electronics,2,232078.17,464156.34,Kano,Cash,Cancelled,2024,1,January,1
